,genes,logFC,AveExpr,t,P.Value,adj.P.Val,expr
SNHG9,SNHG9,0.155073861886459,2.08958615145387,0.861290900067408,0.397684298041247,0.709271995475626,non
RPS11,RPS11,0.055067894217313,10.4988639969768,0.86085936027758,0.397917203504279,0.709427026671504,non
DAXX,DAXX,0.0603315413813037,5.589433951191,0.860803986016941,0.397947095765059,0.709427026671504,non
VPS13B,VPS13B,-0.0748369216090855,5.23024044515084,-0.860647564843345,0.398031543181634,0.709427026671504,non
MAD2L1,MAD2L1,0.0776516910320255,5.67044981948333,0.860645081708695,0.398032883849225,0.709427026671504,non
SERTAD4-AS1,SERTAD4-AS1,-0.205241914282479,0.912755164831921,-0.860637680356839,0.398036879925401,0.709427026671504,non
MEIS3,MEIS3,0.065399844215134,5.34123030178428,0.860500867251428,0.398110751548954,0.709427026671504,non
PPP1R7,PPP1R7,-0.0556267968840172,6.24180315040477,-0.860450260541244,0.398138078642365,0.709427026671504,non
CHAF1A,CHAF1A,0.0618399382344847,5.99170378259039,0.860397676881499,0.398166474541796,0.709427026671504,non
ATXN1L,ATXN1L,-0.0558572609712373,6.20017362103405,-0.860261895190045,0.398239804527395,0.709465060922175,non
UBE3A,UBE3A,0.064154930045462,5.73040689084386,0.860155831225348,0.398297091239815,0.709465060922175,non
LOC100506023,LOC100506023,-0.354494447565477,-0.958426931846803,-0.860016380234901,0.398372418815304,0.709465060922175,non
ARSK,ARSK,-0.108857916045614,2.96298645196438,-0.859901521634763,0.39843446911771,0.709465060922175,non
LAS1L,LAS1L,-0.0516689775629967,7.02576168429434,-0.859879898541256,0.398446151299661,0.709465060922175,non
GSTA4,GSTA4,0.101158560106317,3.29561442570276,0.85980933494212,0.398484275808715,0.709465060922175,non
LACE1,LACE1,0.197178771478993,1.15025230882061,0.859704084006371,0.398541145736366,0.709478342626888,non
RCBTB2,RCBTB2,-0.220297904922772,0.813563687131782,-0.859518260336431,0.398641563988714,0.709493703050058,non
ZNF639,ZNF639,-0.094157835483966,3.69556388404662,-0.859363710703652,0.398725094244064,0.709493703050058,non
CTDSPL,CTDSPL,-0.0699079319709495,4.95212699364214,-0.859356450817813,0.398729018308603,0.709493703050058,non
FANCL,FANCL,-0.0797583908682184,4.75389842085843,-0.859322409179186,0.398747418595583,0.709493703050058,non
FAM207A,FAM207A,-0.0750994391069176,4.48813547332288,-0.859171802532079,0.398828831472417,0.709550636985806,non
NEK2,NEK2,0.0586203534825878,5.9075875087199,0.858916121330267,0.398967068493872,0.709636968132448,non
GLB1L,GLB1L,0.11159266396947,3.18087838503935,0.858889617366856,0.398981399925943,0.709636968132448,non
LHFPL2,LHFPL2,-0.0530722062090468,6.52037937965483,-0.858673738341183,0.399098144015501,0.709636968132448,non
TPMT,TPMT,0.090051658863808,4.05299520988191,0.858625279155529,0.399124353011462,0.709636968132448,non
TFCP2L1,TFCP2L1,-0.0806098871637521,4.02562116607808,-0.858554595753769,0.399162583880195,0.709636968132448,non
NSUN6,NSUN6,0.116612711070849,3.08086022259155,0.858474436241305,0.399205942975803,0.709636968132448,non
SRMS,SRMS,-0.661899370346872,-3.17228797916076,-0.858442341028529,0.399223304448354,0.709636968132448,non
MYO18A,MYO18A,-0.0500920629065001,7.42928606896337,-0.858305872282244,0.3992971307748,0.70968034420044,non
FSIP1,FSIP1,0.2309152445571,0.480776586770466,0.857930697122263,0.399500136605059,0.709909247652942,non
NELFCD,NELFCD,0.0564796674366767,6.39123533863931,0.857885121521915,0.399524801886163,0.709909247652942,non
TBC1D20,TBC1D20,-0.053726701167408,6.58642361215968,-0.857532757243408,0.399715532527527,0.71016027364053,non
P2RY11,P2RY11,0.218406954116849,0.84265792263527,0.857314627379552,0.399833632856293,0.710282213804715,non
THTPA,THTPA,-0.0767983222030744,4.41507517849422,-0.85707342357064,0.3999642519227,0.710426359890903,non
LARP4,LARP4,0.0634346087795308,6.07117991688577,0.856784160787171,0.400120932357664,0.710479936608669,non
VHL,VHL,0.0578467466442569,5.9219245254819,0.856608391820673,0.400216157551866,0.710479936608669,non
LOC100130581,LOC100130581,-0.0973758918003083,3.22356397665276,-0.856384145397183,0.400337667100453,0.710479936608669,non
CHRNA5,CHRNA5,0.0701625556356798,5.13007326888531,0.856321401841531,0.400371669374319,0.710479936608669,non
LINC00085,LINC00085,-0.0781084745191674,4.07171323976586,-0.85626623053624,0.400401569585684,0.710479936608669,non
GBX2,GBX2,0.153685936722452,1.88662051601513,0.856098888489169,0.400492269713509,0.710479936608669,non
SCARF1,SCARF1,0.333468392056477,-0.958271124827918,0.856074520265036,0.400505478494251,0.710479936608669,non
ZBTB26,ZBTB26,0.13441884473416,2.51151381741939,0.85595603598572,0.4005697067941,0.710479936608669,non
SPDYE3,SPDYE3,0.184454900231759,1.13605755196183,0.855769531762149,0.400670820882636,0.710479936608669,non
CAMLG,CAMLG,0.0674038435929172,5.15496676463072,0.855748548044628,0.400682198318907,0.710479936608669,non
LYN,LYN,0.0682038916429653,5.27800339613393,0.855736594672916,0.400688679566204,0.710479936608669,non
ARFRP1,ARFRP1,-0.0715229847860844,4.92330261603643,-0.85562739532085,0.400747891737553,0.710479936608669,non
BRAF,BRAF,0.114817753530659,2.88644356945614,0.855565401599145,0.400781509653776,0.710479936608669,non
AGMAT,AGMAT,0.0834140303884952,3.87225256133561,0.855526946714576,0.400802363850174,0.710479936608669,non
TMEM110,TMEM110,0.0907050151602205,3.81862398268034,0.855499961306291,0.400816998530176,0.710479936608669,non
CYP2C9,CYP2C9,-0.571960961989698,-2.17270578842919,-0.855443512954931,0.400847612607074,0.710479936608669,non
PTGES3L,PTGES3L,0.4215757943507,-1.58121749351646,0.85517599477324,0.400992718164024,0.710479936608669,non
ZNF503,ZNF503,-0.0882227755360445,3.95443568960123,-0.855161610197003,0.401000521507798,0.710479936608669,non
SERPINB1,SERPINB1,0.0539949517782564,6.85794079232654,0.855051616576523,0.401060194046411,0.710479936608669,non
TIMM23,TIMM23,0.0661796644048793,5.3105500253818,0.855044975161707,0.401063797255943,0.710479936608669,non
TM9SF4,TM9SF4,0.0561459508703763,6.54635074368033,0.85503281760728,0.401070393225802,0.710479936608669,non
PHOSPHO2,PHOSPHO2,-0.277605493012841,0.581329806665644,-0.855009636723055,0.401082969994419,0.710479936608669,non
NCK2,NCK2,0.0665898412864675,5.25746882246687,0.854856807879315,0.401165893458551,0.710537601497312,non
IQCH-AS1,IQCH-AS1,-0.143938826359725,1.90438169179821,-0.854767251891441,0.401214490768174,0.710537601497312,non
DNAH17,DNAH17,-0.129359409690513,2.61255874284313,-0.854643618484017,0.401281586275646,0.710568787437662,non
PDGFC,PDGFC,0.141686644913801,2.06377907613476,0.854504143780456,0.401357287414967,0.710615202218436,non
CERKL,CERKL,0.267324413387291,-0.289093332703412,0.854356999745328,0.4014371610407,0.710668992156751,non
MAGEE1,MAGEE1,-0.093365006172702,3.59386190216397,-0.854151359821666,0.401548804771471,0.710779004895655,non
UBL5,UBL5,0.0651713379763712,6.78007463218812,0.854001485830293,0.401630185176823,0.710794262502672,non
SBK1,SBK1,-0.151711944098503,1.6692699582879,-0.853953160420419,0.401656427741952,0.710794262502672,non
TSEN2,TSEN2,0.0864867377795927,4.23813786312252,0.853446003378905,0.401931899656095,0.711142337353399,non
C8orf33,C8orf33,-0.0597864276268752,6.35152738936461,-0.853408693348559,0.401952170064781,0.711142337353399,non
LOC100271836,LOC100271836,0.2478172812951,0.764578038443177,0.852907401373555,0.402224583522863,0.711475444304337,non
TMEM109,TMEM109,0.0575361590892257,6.86139214507968,0.85287987185075,0.402239547103741,0.711475444304337,non
ABHD11,ABHD11,0.0804685068148104,4.19117633228594,0.852774618030217,0.402296760744599,0.711488999572817,non
ANKRD42,ANKRD42,-0.111701396538387,2.78511221645862,-0.852611725679167,0.402385315648264,0.711518318376934,non
SECISBP2,SECISBP2,0.0629843531199046,5.32483245835661,0.852561831542882,0.40241244261711,0.711518318376934,non
PCGF3,PCGF3,-0.0728445849310878,5.08344673715797,-0.852358202672159,0.402523165801796,0.711615837665202,non
TRAPPC8,TRAPPC8,0.0814657936131078,5.11009037359609,0.852179862856856,0.40262015402783,0.711615837665202,non
HIGD2A,HIGD2A,-0.0562388945217291,6.17882057837133,-0.852155536324371,0.402633384911051,0.711615837665202,non
CUX1,CUX1,-0.0524422214949524,7.00163868175838,-0.852024367165514,0.40270473088242,0.711615837665202,non
ZBED2,ZBED2,-0.300610078116496,-0.368952153963057,-0.852004770193669,0.402715390825784,0.711615837665202,non
LTB,LTB,0.150483319065062,1.76856433204969,0.851827020476913,0.402812087550503,0.711699122079202,non
CUL4B,CUL4B,0.0825950417004476,6.22893730447332,0.851654215235009,0.402906108650597,0.711777659216773,non
HOXA5,HOXA5,0.162548687481926,1.81917515454456,0.851293623771238,0.403102346873212,0.712036732531979,non
GRPEL1,GRPEL1,0.0632385750329608,5.60948347895472,0.851173592270828,0.403167682979066,0.712064546112719,non
CCT3,CCT3,0.0465593768122535,9.34539095939233,0.850975522975029,0.403275511742156,0.712085606417382,non
MAPK15,MAPK15,-0.332746019946159,-1.1104008299434,-0.850821570371883,0.403359336109659,0.712085606417382,non
C1orf170,C1orf170,-0.211927575593246,0.493497859358882,-0.850817177537681,0.403361728090223,0.712085606417382,non
DCK,DCK,0.0897388418601222,4.47115610157688,0.850631283496235,0.403462959166501,0.712085606417382,non
CDNF,CDNF,-0.366181920691237,-0.50596320805075,-0.850573963478557,0.40349417681124,0.712085606417382,non
EZR,EZR,-0.0457027809501423,8.92772845146776,-0.850453353601435,0.403559868424491,0.712085606417382,non
ZC3H6,ZC3H6,0.149286434547279,1.82917724684573,0.850449199380195,0.403562131192218,0.712085606417382,non
RNASEH2C,RNASEH2C,-0.0701208187484886,5.03744385859742,-0.8504231138641,0.403576339927896,0.712085606417382,non
P4HA2,P4HA2,0.0542898360285723,6.7021905071794,0.849953728184809,0.403832067971484,0.712449276815646,non
C16orf72,C16orf72,-0.0739836403663181,5.12030333115355,-0.849555900911024,0.404048890771897,0.712744228819861,non
LRGUK,LRGUK,0.461471331107457,-1.82271349085694,0.848875903841195,0.404419672662868,0.713153154541323,non
DAG1,DAG1,-0.0481818082317361,8.13969145465674,-0.84879131273745,0.404465812784618,0.713153154541323,non
ADIPOR2,ADIPOR2,0.0495073807920139,7.02320914717938,0.848696212470019,0.404517689118897,0.713153154541323,non
C1orf216,C1orf216,-0.0718740573908068,4.7985177896661,-0.848581042554711,0.404580518934176,0.713153154541323,non
KIAA0146,KIAA0146,0.0637915713502865,5.77228201083416,0.848501572426423,0.404623876703015,0.713153154541323,non
AOC3,AOC3,-0.184267729035731,1.09132285860438,-0.848486930507738,0.404631865447687,0.713153154541323,non
PTPN11,PTPN11,0.0508550577524459,7.67654216532877,0.848426694474844,0.404664731751514,0.713153154541323,non
ZNF598,ZNF598,-0.0565481059286113,6.19448633262066,-0.848365803092609,0.404697957357273,0.713153154541323,non
NARS,NARS,0.049356523979373,7.58565258712542,0.848311295972309,0.404727700839699,0.713153154541323,non
ACTR8,ACTR8,0.0765395910657589,4.36345567364552,0.848118605863222,0.404832859260364,0.713250923450253,non
C15orf52,C15orf52,-0.0660083842227967,5.81048287651423,-0.847889805103285,0.40495774723097,0.713327837606493,non
NACC1,NACC1,0.0550354838315623,6.57371720717225,0.847798031366292,0.405007847639299,0.713327837606493,non
CHIC2,CHIC2,0.119391172653482,2.66359483995419,0.847758464824933,0.405029448715819,0.713327837606493,non
HIST1H4E,HIST1H4E,-0.361854680426039,-1.1026154740696,-0.847674617070131,0.405075227233327,0.713327837606493,non
NR4A1,NR4A1,-0.0551941207904199,6.05597802271698,-0.847554945436256,0.405140570282858,0.713333391800051,non
STXBP1,STXBP1,0.0656104756334798,5.55217677939112,0.847483939714327,0.405179343962975,0.713333391800051,non
AARS2,AARS2,-0.0704898399643994,4.75620680460374,-0.847395910688489,0.405227416736055,0.713333391800051,non
CTHRC1,CTHRC1,0.267711772373347,-0.16336187160587,0.847208182090634,0.40532994770003,0.713426418120216,non
ANO10,ANO10,0.0662028083336998,5.28900601250202,0.846887308591372,0.405505236067527,0.713522736740913,non
MPV17L2,MPV17L2,-0.0864054602658014,3.79366972394237,-0.846878468791848,0.405510065799185,0.713522736740913,non
CENPN,CENPN,0.055624270631346,6.24772318247601,0.846774603421176,0.405566816643381,0.713522736740913,non
LAGE3,LAGE3,-0.0629747787667547,5.36271622291753,-0.84666747014809,0.40562535832185,0.713522736740913,non
LRRC20,LRRC20,0.0672374937105419,5.48262201574608,0.84665325019055,0.405633129049103,0.713522736740913,non
RNF11,RNF11,-0.0802733247859775,4.64693156100743,-0.846318903024627,0.405815865771476,0.713756738928543,non
FYN,FYN,-0.168419683855912,1.46422597071714,-0.846191146248838,0.405885704776055,0.713792141442666,non
ARID4A,ARID4A,0.0881575517770476,4.41979018714643,0.845931700132518,0.406027556050489,0.713954160828922,non
ATP8B2,ATP8B2,-0.0542093655063168,6.38836944424209,-0.845716194962872,0.40614540671071,0.714014932035817,non
RBAK,RBAK,0.104995682199168,4.12582542054317,0.845686643786032,0.406161568693402,0.714014932035817,non
KIF18A,KIF18A,0.0739728752581832,5.38687367002168,0.845494683368392,0.40626656467835,0.714112082533533,non
ZNF772,ZNF772,-0.154235282636213,1.60812445817543,-0.845176242946468,0.406440779055383,0.714198299059053,non
SMAD7,SMAD7,-0.0687042991698821,5.114839391826,-0.845145466675696,0.406457618844179,0.714198299059053,non
SUGP1,SUGP1,-0.0717131353455571,4.64088504060081,-0.845132287113358,0.406464830413718,0.714198299059053,non
TSPYL4,TSPYL4,-0.0961153773515351,3.42461497125017,-0.84470617181404,0.406698035213082,0.71445728532697,non
GRN,GRN,-0.0466645759103088,8.24812186359209,-0.844681138153791,0.406711738300902,0.71445728532697,non
LGALS9,LGALS9,-0.293492798563767,-0.509670281366863,-0.844549163137251,0.406783984490585,0.71449678694805,non
SUPT6H,SUPT6H,-0.0463084199768657,7.93088226388372,-0.84438801719831,0.406872210568325,0.714564343389258,non
COX20,COX20,-0.202321269932938,0.738482471843954,-0.843826619748214,0.407179665924212,0.714884026015373,non
TEF,TEF,0.161834967846543,1.77670081937578,0.84375316034503,0.407219907662865,0.714884026015373,non
C19orf52,C19orf52,-0.0872597830053032,3.86944972013616,-0.843656362406644,0.4072729383201,0.714884026015373,non
ZNF254,ZNF254,0.098698809336754,3.40554676917367,0.843606118023568,0.407300466384482,0.714884026015373,non
BST1,BST1,-0.0937234743181682,3.97405545170812,-0.843601183637326,0.407303169916552,0.714884026015373,non
TRAFD1,TRAFD1,0.062326406427698,5.48535471002387,0.843354495267549,0.407438344080659,0.71503387712713,non
AVL9,AVL9,0.0657178381206662,5.25103154260691,0.8431857650485,0.407530817062882,0.715108762337274,non
ADRBK2,ADRBK2,-0.0806348036939836,4.04954372148879,-0.84280205869491,0.407741157765487,0.715269074563679,non
C2orf76,C2orf76,0.130578925410316,2.71301147519918,0.842797206780743,0.407743817935538,0.715269074563679,non
MCM3,MCM3,0.0493634193656557,7.58150608376156,0.842656342938484,0.407821054474205,0.715269074563679,non
SNORD56,SNORD56,-0.363809772279883,-1.07477074882245,-0.84250985285375,0.407901385757641,0.715269074563679,non
SEC13,SEC13,-0.0536297982378738,6.98624040352442,-0.842507639004183,0.407902599851077,0.715269074563679,non
RBBP5,RBBP5,-0.0676713589305845,5.07713980897958,-0.842473984409253,0.407921056591821,0.715269074563679,non
STX4,STX4,-0.0656613916710641,5.86171834518078,-0.842272570755998,0.408031526263246,0.715336256872444,non
PROSC,PROSC,0.0563053370678351,5.96547214227968,0.842222472103073,0.408059006897568,0.715336256872444,non
CAPRIN1,CAPRIN1,0.0506003026124483,8.38543226166442,0.842111488038204,0.408119889210192,0.715355650533344,non
NCOA6,NCOA6,0.0571640996747158,5.80791836362837,0.841923358245455,0.408223104357341,0.715449231718181,non
CSTF1,CSTF1,0.0636273830669291,5.46395315852707,0.841674903498138,0.408359441416975,0.715600832231674,non
SNORA8,SNORA8,0.271502812478157,0.751371921932163,0.84151138477866,0.408449186423975,0.715670758738481,non
NUDCD3,NUDCD3,-0.053429831500938,6.70618227026619,-0.841351494598032,0.408536952041584,0.715737200386176,non
HEATR2,HEATR2,-0.0546360126651497,6.40139080354206,-0.841120383079739,0.408663833013538,0.715794772189619,non
CRY2,CRY2,-0.110616409680301,3.18900554752106,-0.841088804131658,0.408681171896751,0.715794772189619,non
COMT,COMT,0.0579785281967168,6.21512582946393,0.840937596794426,0.408764200954549,0.715794772189619,non
GTF2IRD2,GTF2IRD2,-0.273672637172016,-0.408798171300849,-0.840928469477311,0.408769213173263,0.715794772189619,non
FBXL3,FBXL3,-0.0734828711805609,4.55271426264209,-0.840689594634868,0.408900403892419,0.71583168234045,non
FBN1,FBN1,0.084852593883707,3.95101318037482,0.840663837669518,0.408914551281067,0.71583168234045,non
QARS,QARS,-0.0526486357186334,7.31483597941109,-0.84059657601683,0.408951497185998,0.71583168234045,non
VRK3,VRK3,-0.0633628675686779,5.19843947994079,-0.840527027665084,0.408989701366464,0.71583168234045,non
PFN1,PFN1,-0.0424795917092624,10.8544965214014,-0.840285103850801,0.409122612142949,0.715902882537244,non
UBTF,UBTF,-0.0512523293749415,7.43619633584474,-0.840226223259989,0.409154964749923,0.715902882537244,non
RFX7,RFX7,0.0733117751744746,5.31275656879423,0.84018074605116,0.409179953825695,0.715902882537244,non
LYPD3,LYPD3,0.350436425409347,-1.26480806211505,0.839956611626282,0.409303126603059,0.716031139728719,non
COQ10A,COQ10A,-0.0797065285687735,4.24674384722422,-0.83983084152758,0.409372253674959,0.716064830127754,non
PLOD3,PLOD3,-0.0585270282389273,5.96253636860929,-0.839643597414158,0.409475182425902,0.716092359543062,non
PTOV1,PTOV1,0.0560754122126517,7.09281022904845,0.839620767151746,0.409487733422111,0.716092359543062,non
ARL14,ARL14,-0.279579890918785,-0.152535146761967,-0.838986038474485,0.409836774647981,0.716548909648818,non
GAS8,GAS8,-0.085257430337674,4.5479710560844,-0.838913904638124,0.409876453399107,0.716548909648818,non
PTBP3,PTBP3,0.0603537080576913,7.62107523635344,0.838873803926294,0.409898512699728,0.716548909648818,non
MIB2,MIB2,-0.0837132548267285,4.49453567087992,-0.8387587041577,0.409961832964283,0.716572362694357,non
ADAMTS8,ADAMTS8,-0.30594026898025,-0.457601729148749,-0.838608554748349,0.410044444518733,0.716629525175815,non
TMC5,TMC5,0.0657302345993424,5.18563291042037,0.838271010683489,0.410230198240291,0.716866912076467,non
WRAP53,WRAP53,-0.0569461037790321,5.68063357384002,-0.838150411548422,0.410296577996702,0.716894395269994,non
TMEM230,TMEM230,0.0560870932387481,6.78662048282679,0.837894030435826,0.410437716962787,0.716894395269994,non
BTF3L4,BTF3L4,0.0887713311010255,4.68927422961611,0.837865617289963,0.410453360417761,0.716894395269994,non
ECI1,ECI1,-0.0623847354241862,5.94585828662842,-0.837803692269588,0.41048745584603,0.716894395269994,non
SPCS2,SPCS2,0.0623723010937879,5.94823961339022,0.837788977326662,0.410495558040942,0.716894395269994,non
LOC100506233,LOC100506233,-0.14376551629583,2.51203453785375,-0.837637615144718,0.410578905442444,0.716952754864167,non
ZNF658,ZNF658,0.137345030584701,2.12995750124455,0.837446710845601,0.410684041916248,0.716964608381312,non
OST4,OST4,0.0734539316031163,7.35781863820974,0.837366070577497,0.410728457936858,0.716964608381312,non
GRIN2B,GRIN2B,0.224510358756739,0.323883971311495,0.8372866367651,0.410772212419377,0.716964608381312,non
BPTF,BPTF,-0.0643018690038182,6.42138778976736,-0.837262661789302,0.410785419120625,0.716964608381312,non
GOT1,GOT1,-0.0561925375210615,5.87738288923714,-0.836997276933817,0.410931625243032,0.717132621155165,non
DERL3,DERL3,-0.295703610431776,-0.572291407468988,-0.836677722354921,0.411107718238596,0.717298919373657,non
PTPRS,PTPRS,0.0526799556682595,7.13207853788542,0.836643051346323,0.411126826829528,0.717298919373657,non
MIS18A,MIS18A,0.0798939768920528,4.09887796123604,0.836305412075948,0.411312942783734,0.717341113638514,non
APITD1,APITD1,-0.311299729562696,-0.214687626840457,-0.836218379288003,0.411360926250292,0.717341113638514,non
TRIM62,TRIM62,-0.145401768029963,1.73940347203648,-0.836126649445457,0.41141150315322,0.717341113638514,non
GRB14,GRB14,0.0890168043922149,4.17944257244786,0.836110472755285,0.411420422870406,0.717341113638514,non
RNF115,RNF115,-0.0668631269776909,5.10454655711373,-0.83593338407285,0.411518076354485,0.717341113638514,non
SH3GLB2,SH3GLB2,-0.0569955691752427,6.07759062942502,-0.835847477199756,0.411565453967435,0.717341113638514,non
DOM3Z,DOM3Z,-0.0969668862357889,3.60364428141875,-0.835786646455901,0.411599004185921,0.717341113638514,non
ZNF554,ZNF554,0.225443507902231,0.32038140567475,0.835752967187752,0.411617580187326,0.717341113638514,non
LRRC1,LRRC1,0.0916312253540401,3.57339544053893,0.835738300195775,0.411625670019761,0.717341113638514,non
AGTPBP1,AGTPBP1,0.0910077154666951,4.89855412202977,0.835630989409,0.411684862189436,0.717341113638514,non
ZSCAN9,ZSCAN9,0.103446240698733,3.12152943466714,0.835602560359225,0.411700544431715,0.717341113638514,non
HSPA6,HSPA6,-0.361583883116561,-1.06947624118601,-0.835473868023345,0.411771539365631,0.71737776434738,non
ZNF710,ZNF710,0.0761078656812821,4.26680700123098,0.83533704832347,0.41184702634943,0.717422231147819,non
KLF11,KLF11,-0.0842919901812801,3.96444135736297,-0.834540058289351,0.412286920080408,0.718072843134509,non
FBXL16,FBXL16,-0.110231845503261,2.67205305649541,-0.834479173840181,0.412320537059964,0.718072843134509,non
C17orf53,C17orf53,0.0828781031195768,4.07817612603257,0.83434162664283,0.412396489277225,0.718118019589094,non
NR4A2,NR4A2,0.106823721484888,3.20581466012717,0.834243621725737,0.412450612018281,0.718125177394265,non
PTP4A3,PTP4A3,-0.126018284591881,2.19839237970911,-0.834066950029617,0.412548189425071,0.718146087568391,non
MAP3K6,MAP3K6,-0.0809164124842718,4.28342628359749,-0.834040772136079,0.412562648955474,0.718146087568391,non
FOXJ2,FOXJ2,0.0691006921527778,4.63637205817934,0.833753729407547,0.412721219847687,0.718283136445262,non
ELOVL4,ELOVL4,0.21009451369849,0.635073520636961,0.833717154636377,0.412741427593137,0.718283136445262,non
ATP6V0E1,ATP6V0E1,0.0560698566700228,7.388353323265,0.833625665171814,0.412791978715695,0.718284055062853,non
BTBD3,BTBD3,-0.0680840424471127,5.35303334215847,-0.833503366264523,0.412859559227597,0.718314602077918,non
FAM208A,FAM208A,0.0631675630363997,5.86621696796237,0.833089968024987,0.413088048430091,0.718625065108756,non
LASP1,LASP1,-0.0435411791452837,9.65340182684325,-0.832820389992971,0.413237089740744,0.718797258823421,non
LRP10,LRP10,-0.0484984681616751,7.63604262399899,-0.832442219719594,0.413446225431568,0.719073928170044,non
KAT6B,KAT6B,-0.0707514669703073,5.00208126540749,-0.831889403433141,0.413752063813847,0.719518697384404,non
VPS39,VPS39,-0.0563630009022436,5.94924939336341,-0.83166719483964,0.413875037952307,0.719645394763524,non
SLAIN1,SLAIN1,0.14878631253932,1.68923380321799,0.831484800011445,0.413975995652542,0.719733783941743,non
LOC729013,LOC729013,0.104806206021936,3.78929772355617,0.831115670328507,0.414180360751546,0.719927161304764,non
SPIN1,SPIN1,-0.0646860709339579,6.3754434203505,-0.831047760419164,0.414217965335683,0.719927161304764,non
GLS2,GLS2,-0.186767978186555,0.976024683763125,-0.830862840031474,0.41432037445608,0.719927161304764,non
FLJ27354,FLJ27354,-0.259455024653403,-0.142963991614821,-0.830852587513306,0.414326052778507,0.719927161304764,non
FECH,FECH,-0.0554819089166315,5.90125837033079,-0.830793551358243,0.414358750705907,0.719927161304764,non
ZNF778,ZNF778,-0.114713257019628,2.70808522019856,-0.830708173998629,0.414406040918102,0.719927161304764,non
PIGB,PIGB,0.0786024507949372,4.43072595625614,0.830650142709829,0.414438186179064,0.719927161304764,non
RUNX2,RUNX2,-0.246621159095258,0.0544192931168488,-0.830347947389472,0.414605606538039,0.720130870240679,non
RAB3IP,RAB3IP,0.0801188095072341,4.40872212292754,0.830143332820698,0.414718989978658,0.72020113017679,non
TOB2,TOB2,-0.0609959173928825,5.25332451223103,-0.829980481367963,0.414809245088566,0.72020113017679,non
GSDMB,GSDMB,0.112644327151415,2.71626487053601,0.829928878747498,0.414837846736888,0.72020113017679,non
ZNF117,ZNF117,-0.281699592151091,-0.239007485938292,-0.829912933631415,0.4148466848452,0.72020113017679,non
DCTPP1,DCTPP1,-0.0548147124287723,6.37651580083674,-0.829729465478038,0.414948386663228,0.720290604944064,non
SPHK2,SPHK2,-0.0711110029763524,4.60027258633315,-0.829494717750904,0.415078537130862,0.720429434867888,non
PLCL2,PLCL2,-0.0951115621285545,3.35427523174544,-0.829294168483713,0.415189747382637,0.720488125943118,non
SUGP2,SUGP2,-0.0573180399028623,6.74463768919154,-0.829138231512138,0.415276231798511,0.720488125943118,non
SCAPER,SCAPER,-0.0825702855259461,4.04730607909799,-0.829072475480648,0.415312704235413,0.720488125943118,non
ZNF562,ZNF562,0.0874598255092689,3.91728785888114,0.829008171600849,0.415348373165127,0.720488125943118,non
SAP25,SAP25,-0.332793737163516,-0.93062597876327,-0.82898137783004,0.415363236058021,0.720488125943118,non
CCZ1B,CCZ1B,0.113108714647637,3.14486516151994,0.828813020911997,0.415456633730605,0.720503537104657,non
ZNF416,ZNF416,0.129273302828421,2.50181771784832,0.828783818852354,0.415472835206652,0.720503537104657,non
DENND2D,DENND2D,0.243127961892358,0.438922554148829,0.82869402809868,0.41552265413773,0.720503537104657,non
CEP19,CEP19,0.119524056181163,2.46421289005801,0.828293571065133,0.415744886884949,0.720733985784807,non
UHRF1,UHRF1,0.057961550071591,6.27097358766521,0.828207035857967,0.415792919219022,0.720733985784807,non
C2orf43,C2orf43,0.0675512770695832,5.35661344854611,0.828183221623307,0.415806138187989,0.720733985784807,non
C1orf123,C1orf123,-0.0687592008032695,4.81836326071186,-0.82783686023467,0.415998428695823,0.720980258013677,non
HNRNPUL1,HNRNPUL1,0.0430457439352827,9.3975001069062,0.827426406071044,0.4162263740971,0.721232400216892,non
PSMD14,PSMD14,0.0541113070947193,7.26715614003734,0.82721617766607,0.416343154650821,0.721232400216892,non
GTPBP4,GTPBP4,0.0494345793635469,6.99334187644002,0.827078280726213,0.416419766704681,0.721232400216892,non
SOX15,SOX15,-0.166098766629453,1.22790882898049,-0.827065978422638,0.416426601983605,0.721232400216892,non
KGFLP1,KGFLP1,-0.159007252615814,1.52951425537256,-0.827005406915156,0.416460257126653,0.721232400216892,non
TIMM13,TIMM13,0.0601677767318176,5.87343065825888,0.826958448300605,0.41648634975893,0.721232400216892,non
PRDX6,PRDX6,0.0560473809927291,7.66539702334182,0.826941958831649,0.416495512403264,0.721232400216892,non
HSBP1,HSBP1,0.0594603108810833,7.15190832713257,0.826801975597893,0.416573301484345,0.721280120102944,non
KLHL7,KLHL7,-0.0702871242031364,4.87881599851785,-0.826684624384398,0.416638520915054,0.721306067255759,non
GLE1,GLE1,0.0506228788435825,6.61583970874815,0.826559124822696,0.416708275986338,0.721339859540426,non
BMP8A,BMP8A,-0.13688797990299,2.24068886733248,-0.82632374753302,0.416839122978725,0.721397441532382,non
KLHL29,KLHL29,-0.0921533741050318,3.37765328201351,-0.82616036919264,0.416929960682416,0.721397441532382,non
PPP5C,PPP5C,-0.0505517298425496,6.74441279972391,-0.826124678542457,0.416949806194257,0.721397441532382,non
CEACAM16,CEACAM16,-0.310332508172181,-1.03448159915104,-0.826006758441826,0.417015378974728,0.721397441532382,non
LRRC37BP1,LRRC37BP1,-0.0690195124429726,5.00315529950251,-0.825992443019097,0.417023339907616,0.721397441532382,non
