,genes,logFC,AveExpr,t,P.Value,adj.P.Val,expr
NEDD4L,NEDD4L,0.143047348288943,7.58172730711637,1.8766840491317,0.0781714611969892,0.315082163974923,non
SLC35B3,SLC35B3,-0.269348664110726,4.27506627352536,-1.87665955763957,0.0781750011664377,0.315082163974923,non
NCOR2,NCOR2,-0.206025629892298,6.64352188778945,-1.8766346927018,0.0781785952589165,0.315082163974923,non
SLC35E1,SLC35E1,0.145947991098526,6.46828490087856,1.87654845368152,0.0781910617809275,0.315082163974923,non
RRM2B,RRM2B,-0.211659092596006,5.12765972393495,-1.87593218542849,0.0782801995623342,0.315352325247868,non
LINC00324,LINC00324,-0.992232230202726,-0.806591801139173,-1.87521727937963,0.0783837175018302,0.315680248279803,non
ZNF30,ZNF30,0.449894869982586,1.88117229081571,1.87490045733217,0.0784296319960754,0.315724672514857,non
WDR66,WDR66,0.160132115891689,6.92349029826895,1.87483591236511,0.0784389889117692,0.315724672514857,non
DNAJC15,DNAJC15,-0.179383530740524,4.99655867212147,-1.87453064656136,0.0784832559324906,0.315813789660118,non
GABPA,GABPA,-0.191822729165263,5.30395967728985,-1.87377254904038,0.0785932846795806,0.316146960958105,non
LOC644172,LOC644172,-0.941052154623985,-0.915995495615116,-1.87365503473518,0.0786103527247471,0.316146960958105,non
ACE2,ACE2,0.397776389716283,1.94929214427336,1.87291989364421,0.0787172010001229,0.316321919569967,non
GALNT14,GALNT14,0.171621231199048,5.66929116165839,1.87289339606636,0.0787210546678313,0.316321919569967,non
LOC440288,LOC440288,-0.664830592660739,0.761147010701242,-1.8727643356312,0.078739826930263,0.316321919569967,non
CYP27C1,CYP27C1,0.256295943260216,3.26196473819967,1.87273092632496,0.0787446870706338,0.316321919569967,non
DIMT1,DIMT1,-0.294692753987383,3.76558051739385,-1.87259359579189,0.0787646677048738,0.316321919569967,non
LOC144486,LOC144486,-1.32154443493988,-2.38752965684126,-1.87231591371251,0.0788050822611983,0.316395200875973,non
AZIN1,AZIN1,-0.208236771845025,6.39788866963141,-1.87195813769547,0.078857181031348,0.316439859278965,non
CYCS,CYCS,0.19145601547454,6.57566678144198,1.87167768307534,0.0788980417581593,0.316439859278965,non
EPB41L1,EPB41L1,-0.159049984840387,5.75828850905116,-1.87166827042627,0.0788994134563085,0.316439859278965,non
NUDT13,NUDT13,-0.503921211256947,1.22154245736291,-1.87160036101149,0.0789093104706822,0.316439859278965,non
CLPTM1L,CLPTM1L,0.151838577297739,6.2052267638361,1.87132785365777,0.0789490363602058,0.316439859278965,non
PHF11,PHF11,0.298872762929085,3.78419898073882,1.87126921609101,0.0789575868151421,0.316439859278965,non
ALS2CR12,ALS2CR12,-1.05948140549274,-1.27630097113373,-1.87117450598333,0.0789713990577786,0.316439859278965,non
ZNF232,ZNF232,0.323733541331552,2.78060029262367,1.8708496056939,0.0790187978558596,0.316540921076813,non
WDR26,WDR26,-0.164929542019729,7.09863148995488,-1.86996047091731,0.0791486403722757,0.316891235639228,non
ITGB5,ITGB5,-0.146498385048321,6.92079414183291,-1.8698924088523,0.0791585874386427,0.316891235639228,non
USP40,USP40,-0.163908484583899,5.84280384596226,-1.86979480366069,0.0791728540803956,0.316891235639228,non
PFN2,PFN2,-0.137570232483885,7.68465659188157,-1.86926606891695,0.0792501772288094,0.317111796912475,non
ARID4A,ARID4A,-0.196357621177217,5.02860854318049,-1.8690090259957,0.0792877918628092,0.317151869446691,non
LOC100129046,LOC100129046,1.56149982418274,-2.41987749886065,1.86882946816306,0.0793140770357301,0.317151869446691,non
CSPG5,CSPG5,-1.08575746871968,-1.53286494866787,-1.86874221225879,0.0793268530739639,0.317151869446691,non
ZNF43,ZNF43,-0.364528698241104,2.91465960727796,-1.86845181931918,0.0793693856555662,0.317233055576,non
SLC3A2,SLC3A2,-0.154282865840828,6.64356494951054,-1.86807414364043,0.0794247324260704,0.317365399192974,non
LINC00160,LINC00160,-0.927394515432686,-1.22621611925832,-1.86791496456405,0.0794480697005551,0.317369800961663,non
ARFGEF1,ARFGEF1,-0.191519803470319,6.80682148414824,-1.86764338433831,0.0794879001727252,0.317389418921765,non
TMEM231,TMEM231,0.34560780440676,2.50730555955733,1.8675782548535,0.0794974548199614,0.317389418921765,non
PNPLA8,PNPLA8,0.209231978980281,4.99790716473829,1.86675250073873,0.0796186832497992,0.317712169303513,non
LOXL1,LOXL1,-0.34335089592081,2.32877865155858,-1.86672438099635,0.0796228143767018,0.317712169303513,non
PREP,PREP,0.155775005044802,6.97359485869691,1.86643843188392,0.0796648345241429,0.317790995853296,non
XRRA1,XRRA1,-0.216696025133562,3.92355299345322,-1.86577717197285,0.0797620818393072,0.318090023496069,non
PAQR6,PAQR6,-0.378681847548765,2.22062261646336,-1.86506759855885,0.0798665514059762,0.318417678273044,non
COX10,COX10,-0.2739517666963,3.70452374764008,-1.86445011139656,0.0799575619589637,0.318691505680058,non
NOD2,NOD2,0.883640651735778,-0.0434496803333772,1.864290129919,0.0799811563956516,0.318696550875247,non
TUG1,TUG1,-0.153900619134635,7.59816762528154,-1.86353071589996,0.0800932407507402,0.319001884259917,non
PRKAA1,PRKAA1,-0.188203358087884,5.55154037644033,-1.86346813189354,0.080102483933829,0.319001884259917,non
TYW1,TYW1,0.18235263848709,4.97626186114741,1.86186054435564,0.080340236789721,0.319737530593632,non
SOD3,SOD3,-0.782618257481741,-0.553877858835107,-1.86178710184269,0.0803511134368846,0.319737530593632,non
FAM135A,FAM135A,-0.256527378952497,4.24263160610836,-1.86176483076945,0.0803544119834204,0.319737530593632,non
DENND3,DENND3,0.206263531203641,4.49711974944164,1.86150620342877,0.0803927258128494,0.319800829299554,non
N4BP2L2,N4BP2L2,-0.194153817571435,5.61239308325678,-1.86105341557724,0.0804598421532015,0.319978636682264,non
HINT3,HINT3,-0.318390711034609,3.99402981267574,-1.86067399584609,0.0805161214407024,0.320051850312055,non
LOC100129361,LOC100129361,-0.270530520107206,3.97280049060363,-1.86050096650474,0.0805417984451043,0.320051850312055,non
ATP5G1,ATP5G1,0.189223980530713,6.26061424365321,1.8604758735809,0.0805455227577175,0.320051850312055,non
LYAR,LYAR,0.213608764849284,4.93725585718909,1.85872202497828,0.0808062088298359,0.320890064549756,non
TRAPPC10,TRAPPC10,0.154503446506084,6.23044864383107,1.85862688756019,0.0808203710828684,0.320890064549756,non
ADCK4,ADCK4,-0.243318180959739,3.70766141248263,-1.8585771975278,0.0808277688659623,0.320890064549756,non
ASTN1,ASTN1,1.11867443144388,-1.35831399620481,1.85845206994329,0.0808464003447715,0.320890064549756,non
PRAF2,PRAF2,0.162354603297951,6.615430390097,1.85824172579357,0.0808777291320289,0.320925167612302,non
ERGIC1,ERGIC1,0.134921338740935,8.15373960128846,1.85756999062741,0.0809778498117779,0.321210229222422,non
CTHRC1,CTHRC1,0.886607507570303,-0.533276767661406,1.85744383447387,0.0809966653566198,0.321210229222422,non
ANKLE1,ANKLE1,0.553504992750287,0.736287550211398,1.85718472035346,0.081035323048366,0.321210229222422,non
TMED5,TMED5,-0.188262370930131,5.66557563732198,-1.85715614193703,0.0810395877131606,0.321210229222422,non
SPDYA,SPDYA,1.92880022078182,-2.44782078030365,1.85668116478598,0.0811104961353428,0.321358869376656,non
C16orf88,C16orf88,0.181501348201012,5.90631225293475,1.85660334371163,0.0811221191315133,0.321358869376656,non
BTBD1,BTBD1,-0.174423899467092,5.45037784568233,-1.8563313457165,0.0811627550854223,0.321430633555558,non
COL6A2,COL6A2,0.993480866698334,-0.485013408236623,1.85585518786752,0.0812339355186945,0.321613440033831,non
AHSA2,AHSA2,-0.212880293081069,5.4802497089311,-1.85572000488112,0.0812541539824752,0.321613440033831,non
BRD9,BRD9,0.162107315776714,5.40266035930643,1.85557054077073,0.0812765135712204,0.321613440033831,non
MAST2,MAST2,0.169026443278441,5.50800573538529,1.8549997979754,0.0813619459082311,0.321797614342789,non
LAMP2,LAMP2,-0.167850271320611,7.18102250135367,-1.85495837825394,0.0813681489639968,0.321797614342789,non
RPL24,RPL24,0.143431010208807,9.18533324020852,1.85448274152849,0.0814394107814658,0.32190658647737,non
GTF2IRD2,GTF2IRD2,1.50226234460039,-1.9226760623945,1.85423324386984,0.0814768136223464,0.32190658647737,non
STT3B,STT3B,-0.168645556881894,7.1068178103265,-1.85405973566345,0.0815028336534076,0.32190658647737,non
NEFL,NEFL,-0.732758069472677,-0.116199367848104,-1.85404422250691,0.081505160430845,0.32190658647737,non
PCDH9,PCDH9,-0.903518902479967,-0.552469352731196,-1.85391636619844,0.0815243395013669,0.32190658647737,non
GCSHP3,GCSHP3,-0.489875376195964,1.41159579576691,-1.85387180845202,0.081531024319743,0.32190658647737,non
GNL2,GNL2,0.174655273071829,6.65113204047713,1.85331566443106,0.0816145011966155,0.322084495576758,non
IL15,IL15,-0.539616131567951,0.803440968446528,-1.85281976375847,0.0816889993912273,0.322084495576758,non
TDP1,TDP1,0.213389822969373,4.56949698541209,1.85263425715679,0.0817168831556865,0.322084495576758,non
FAM50B,FAM50B,-0.354112024918763,2.27066879200498,-1.85256627960147,0.0817271030691601,0.322084495576758,non
GPR153,GPR153,0.166568167600805,6.07547763257199,1.85228196527345,0.0817698598504336,0.322084495576758,non
JAK1,JAK1,0.145942482033512,7.29377504949564,1.85226852304168,0.0817718818586712,0.322084495576758,non
NUCKS1,NUCKS1,-0.149936497534469,8.42100273360835,-1.85221559779187,0.0817798434141363,0.322084495576758,non
BLOC1S2,BLOC1S2,-0.169992649548281,5.46218422340773,-1.85220904525987,0.0817808291605131,0.322084495576758,non
NYNRIN,NYNRIN,-0.145354593769472,6.98802625024908,-1.85197189887395,0.0818165119433872,0.322084495576758,non
MED29,MED29,-0.167338906823463,5.4194396411732,-1.851911118802,0.0818256595767383,0.322084495576758,non
COX7A2,COX7A2,-0.214857496694519,7.95007651204986,-1.85180082748645,0.0818422611535054,0.322084495576758,non
NDUFA5,NDUFA5,-0.21349569827628,4.97325228580707,-1.85177017061601,0.0818468763018916,0.322084495576758,non
CMC1,CMC1,-0.394128300128213,1.80628472490958,-1.85130997072763,0.08191618342824,0.322268380945774,non
PTP4A2,PTP4A2,0.173566501890245,6.99838679345944,1.85092358502964,0.0819744140822753,0.322408600770547,non
ENO3,ENO3,0.513590736163349,0.970438039655275,1.85074165532417,0.0820018446689224,0.322427638831826,non
SLC35E2,SLC35E2,-0.2604257575372,3.16743123481914,-1.8500462731863,0.0821067663048454,0.322657402761845,non
KIAA0319,KIAA0319,1.56341007934616,-2.48227675132423,1.84991594732345,0.0821264435302368,0.322657402761845,non
MGMT,MGMT,-0.261873675489377,4.31214492154788,-1.84970962842278,0.082157603081971,0.322657402761845,non
GPR115,GPR115,-0.165082541378974,5.83671653410907,-1.84943579333388,0.0821989755002592,0.322657402761845,non
ANKFY1,ANKFY1,0.140979258611144,6.4784184876694,1.84940232624342,0.0822040331449519,0.322657402761845,non
KLF6,KLF6,0.147866736717956,8.84986915157738,1.84931709023428,0.0822169155038837,0.322657402761845,non
IQCK,IQCK,-0.297103460517653,2.96247816236816,-1.84928588189265,0.0822216327019294,0.322657402761845,non
MOB1A,MOB1A,-0.234501581525447,4.51128302873025,-1.84915691521058,0.0822411287919563,0.322657402761845,non
SEPHS2,SEPHS2,-0.167084350630025,5.86977627409617,-1.84893561878029,0.0822745920417907,0.322699986867952,non
OVGP1,OVGP1,0.44403672112125,2.07062369751639,1.84860332459141,0.0823248623984285,0.322768256884272,non
CYP27A1,CYP27A1,1.03493820860722,-1.22853651529705,1.84845852518828,0.0823467765401793,0.322768256884272,non
EIF5,EIF5,-0.156592405174306,7.69567848394339,-1.84805560390056,0.0824077823666416,0.322768256884272,non
TMEM45B,TMEM45B,0.444752567317842,1.66938027291592,1.84802814634712,0.0824119411365017,0.322768256884272,non
TNS4,TNS4,0.125150163679569,10.4168706807092,1.84796360896471,0.0824217168142439,0.322768256884272,non
SHPK,SHPK,0.280793494713632,3.09062459951849,1.8475937653395,0.082477757962524,0.322768256884272,non
RPS6KA6,RPS6KA6,-0.436909098279018,1.70002119042706,-1.84754651594339,0.0824849199306508,0.322768256884272,non
MAPRE1,MAPRE1,0.151176708090566,6.85388281668619,1.84738031301158,0.0825101170068909,0.322768256884272,non
IDUA,IDUA,-0.395784614763284,2.60948283108062,-1.84735243880807,0.0825143435221418,0.322768256884272,non
TAGLN,TAGLN,0.343594860563764,2.23351432548656,1.84720331754867,0.0825369577628761,0.322768256884272,non
GRTP1,GRTP1,-0.464536830135505,1.36322216120773,-1.84717830863134,0.0825407509022344,0.322768256884272,non
IMMP2L,IMMP2L,0.214442944431151,4.11284085911343,1.84665285000742,0.0826204836480702,0.3229915538507,non
R3HDM4,R3HDM4,0.175443372816744,5.35028094172909,1.84583310699404,0.0827450069480237,0.323389253491244,non
TMEM53,TMEM53,-0.360751036876099,2.58362545022558,-1.84540556454919,0.082810018741586,0.323389253491244,non
ANKRD65,ANKRD65,-0.236054372336708,4.44613446245893,-1.84532251648248,0.0828226522081537,0.323389253491244,non
CDKL2,CDKL2,-0.626214011178874,0.146674741799474,-1.84508371645307,0.0828589885251289,0.323389253491244,non
SLC22A18AS,SLC22A18AS,1.13104104415259,-1.2576236341605,1.84493355769689,0.0828818442169385,0.323389253491244,non
LTN1,LTN1,-0.260207645764678,4.87448897032062,-1.84490471136862,0.0828862355601315,0.323389253491244,non
ROMO1,ROMO1,-0.197833538064214,5.65555707247689,-1.84483748989199,0.0828964696391454,0.323389253491244,non
PNPLA7,PNPLA7,-1.16361663583035,-1.32054449500512,-1.84479148941519,0.0829034735882059,0.323389253491244,non
PAIP2,PAIP2,-0.15815436878908,5.81624406526469,-1.84455319110556,0.0829397648330108,0.32344242171081,non
FXR2,FXR2,0.148008405212186,6.46567683355328,1.84437321213599,0.082967183741123,0.323460970646558,non
ATG4D,ATG4D,-0.297257027437864,3.15960722218709,-1.84384775559408,0.083047280313762,0.32368482575596,non
GRAMD2,GRAMD2,-0.396949726592771,2.68024122195404,-1.84319463187811,0.0831469327837337,0.323689926965749,non
RBP7,RBP7,0.858564656286895,-0.244667956716384,1.84315989923845,0.0831522351879744,0.323689926965749,non
PAK6,PAK6,-0.231067999455439,4.01576005969517,-1.84311406232879,0.0831592332658199,0.323689926965749,non
PTPRK,PTPRK,0.135386133382368,8.49767699571065,1.8430136081643,0.0831745717676877,0.323689926965749,non
FAM222B,FAM222B,0.161973543038435,5.8169409485336,1.84298128066538,0.0831795084354355,0.323689926965749,non
TEX261,TEX261,0.162689279658729,6.336144515858,1.84294754776669,0.0831846599951214,0.323689926965749,non
RNF139,RNF139,-0.472337852295232,2.96877055915896,-1.84237527699124,0.0832720979937366,0.323941851911857,non
EML2,EML2,0.162001452507161,6.17017246960515,1.84190515199212,0.0833439897785186,0.324087959150313,non
THAP9,THAP9,-0.499887499792028,1.09925713260795,-1.84178793359005,0.0833619234259109,0.324087959150313,non
ATP13A2,ATP13A2,0.196380594836223,6.11416174490174,1.84165459499173,0.0833823275040677,0.324087959150313,non
MBNL1-AS1,MBNL1-AS1,-0.723326053359491,-0.214269919590373,-1.84149227351118,0.083407172631858,0.324087959150313,non
DHRS3,DHRS3,-0.153531072462465,7.46661350516145,-1.84138766262189,0.0834231879715721,0.324087959150313,non
TMEM74B,TMEM74B,0.435796836543349,1.63882854400198,1.8411864004176,0.0834540077292772,0.324119470019041,non
FAM129B,FAM129B,0.162362865959018,8.64401894814086,1.84083130321949,0.0835084091430748,0.32424252548942,non
PYROXD2,PYROXD2,-0.34866918143531,2.73650818771956,-1.8402416448737,0.0835988148995354,0.324417885126028,non
RNF19B,RNF19B,0.191326031538359,5.08081515420225,1.84024023057021,0.0835990318428872,0.324417885126028,non
GLUD1P3,GLUD1P3,-0.515482058723891,0.745388019400214,-1.84000638548409,0.0836349087346083,0.324468891646932,non
PDXP,PDXP,0.401286240278384,1.95554059139469,1.83944412651305,0.0837212271022192,0.324676178162784,non
AP3S1,AP3S1,-0.325507774926035,5.43281421079247,-1.83936205120268,0.0837338339394107,0.324676178162784,non
TTC4,TTC4,-0.593123937439235,0.411758746318882,-1.83870143348949,0.0838353664735334,0.32479224582997,non
ATRN,ATRN,-0.136918806268633,7.27277686290445,-1.83868039567996,0.083838601630722,0.32479224582997,non
HDAC11,HDAC11,-0.181962763807518,5.11582354441773,-1.83856649139296,0.0838561195459549,0.32479224582997,non
CST6,CST6,-0.472441110754593,2.12281715716341,-1.83849371193004,0.0838673143599873,0.32479224582997,non
PDCD2L,PDCD2L,0.347343147894741,2.40746119637019,1.83829843350323,0.0838973582816726,0.32479224582997,non
QSOX1,QSOX1,0.152552450368872,8.11539502262746,1.83819950038246,0.0839125829406444,0.32479224582997,non
NOL8,NOL8,-0.163997587416591,5.79911991089588,-1.83813144231075,0.0839230577048224,0.32479224582997,non
ZBTB33,ZBTB33,-0.27587256844834,4.88459967712509,-1.83779293503801,0.0839751742538018,0.324826206666283,non
MTMR10,MTMR10,-0.222419966755009,4.33719312070589,-1.83766041292162,0.0839955851323643,0.324826206666283,non
TIMP4,TIMP4,-1.18213852441858,-1.39553970990316,-1.83748022954081,0.0840233437643885,0.324826206666283,non
ZNF76,ZNF76,-0.245679142724117,3.83355147067482,-1.83746784314256,0.0840252522816782,0.324826206666283,non
VPS72,VPS72,0.143847588755932,6.33827457075362,1.83733564948596,0.0840456232900289,0.324826206666283,non
COX17,COX17,0.189458931321634,4.98873350731697,1.8371414885423,0.0840755513499883,0.324853910237786,non
ZFP30,ZFP30,-0.305194460478551,2.85627057273314,-1.83699092199125,0.0840987662291191,0.324855667222792,non
HSD17B11,HSD17B11,-0.33146369866432,2.22724216115753,-1.83680768043895,0.0841270266921713,0.324876908002533,non
ACSS2,ACSS2,0.174543633663075,6.02440164081673,1.83524227124249,0.0843687942891044,0.325722423826991,non
CREB5,CREB5,0.422520661120577,1.73397294071189,1.83434469428707,0.084507695964496,0.326164621261851,non
TACC3,TACC3,-0.218293715579119,4.26996251356192,-1.83420690984076,0.0845290362255719,0.326164621261851,non
GPKOW,GPKOW,0.213461823995603,4.5578209860912,1.8339505541872,0.0845687536334114,0.32622968124586,non
EPHX1,EPHX1,-0.165370474386265,5.70140678070485,-1.83348438729648,0.084641019501687,0.326420230031769,non
RMND5A,RMND5A,-0.177837888468167,4.91751705108264,-1.8327412930349,0.0847563277617276,0.326776625106196,non
RDH11,RDH11,0.131905542341614,7.7209709344201,1.83162904586388,0.0849291777165873,0.327330513055125,non
TRIM65,TRIM65,0.179131420962864,4.81157820130125,1.83140066308401,0.0849647082592727,0.327330513055125,non
FAM118B,FAM118B,0.195432239922022,4.53488032939229,1.83112700703058,0.0850072994454281,0.327330513055125,non
ZKSCAN8,ZKSCAN8,-0.201789346826023,4.53324560739716,-1.83111686882676,0.0850088776935495,0.327330513055125,non
STARD13,STARD13,0.229998365698266,4.27282183703696,1.83107974003112,0.085014657878186,0.327330513055125,non
DND1,DND1,-0.676490993012105,-0.215650372291933,-1.83061066104828,0.0850877136371991,0.327457959283465,non
MLL4,MLL4,0.159723945129654,5.56218887213131,1.83057260318369,0.085093643311313,0.327457959283465,non
AUP1,AUP1,0.139676281041483,7.03648791243941,1.83015254844509,0.0851591149217987,0.327621576085939,non
ATG4B,ATG4B,0.168637793853919,5.65076787390161,1.82913209922329,0.0853183518722692,0.328074401190203,non
PNKD,PNKD,0.208455154431484,4.73966695016881,1.82910368413357,0.0853227896880849,0.328074401190203,non
ASNSD1,ASNSD1,-0.205237853893359,4.98308742519654,-1.8279003358653,0.0855109133875344,0.328709201933821,non
SLC39A4,SLC39A4,0.352476756708171,3.42472979754368,1.8275950808248,0.0855586931272029,0.328796669524614,non
MRPL33,MRPL33,0.174226482671958,6.23403226136813,1.82742524225377,0.0855852871333443,0.328796669524614,non
FGGY,FGGY,-0.291171434139902,3.75254059897166,-1.82714879911941,0.0856285893014475,0.328796669524614,non
ATF7IP,ATF7IP,-0.141567454986011,6.23027067243434,-1.82703711286732,0.0856460893620662,0.328796669524614,non
NDUFB6,NDUFB6,-0.316955382599176,3.31718792375983,-1.82701587932486,0.0856494167915822,0.328796669524614,non
IMMT,IMMT,0.160354275747938,6.74354340047639,1.82687252081036,0.0856718849549526,0.328796669524614,non
DCAKD,DCAKD,-0.172100123531979,5.4535985446871,-1.82661400440641,0.0857124146179268,0.328863788667116,non
COPS6,COPS6,0.165813403632919,6.71025025846377,1.82604111112324,0.0858022918919482,0.329120159143719,non
GLDC,GLDC,1.11317320686757,-1.23656058995736,1.82567955108853,0.0858590573158569,0.329233966042168,non
CCDC88A,CCDC88A,-0.178308657243126,5.4383048962244,-1.82555833770061,0.085878095395151,0.329233966042168,non
LOC100128750,LOC100128750,-0.684798268553983,-0.279477356017028,-1.82417788153402,0.0860951760180508,0.329941345614903,non
ST7L,ST7L,-0.27865110494117,3.15036043690937,-1.8240800816403,0.0861105736608409,0.329941345614903,non
RBMX2,RBMX2,0.162075785638801,5.38675383710252,1.82381825360304,0.0861518078902001,0.329941345614903,non
LUST,LUST,-2.1790241358769,-4.09954313023533,-1.82379750863366,0.0861550756748226,0.329941345614903,non
BPNT1,BPNT1,0.159502344633252,5.75118112182312,1.82355411973446,0.0861934228903313,0.329999657970413,non
PCYT1B,PCYT1B,0.347222627334109,2.26679644272093,1.82335977482336,0.0862240537668037,0.330028404240705,non
PRKAG2,PRKAG2,0.183037432539522,5.18790761358891,1.82306667059255,0.0862702683357811,0.330116766744398,non
ZNF681,ZNF681,-0.482026186948006,1.27362026063683,-1.82269360624076,0.086329122019786,0.330153616304565,non
GJA3,GJA3,-1.1363866439713,-1.90745992613338,-1.82259381375088,0.0863448710269819,0.330153616304565,non
RNF213,RNF213,0.125703999622981,7.97621773706227,1.82246136206954,0.0863657781388328,0.330153616304565,non
TTLL5,TTLL5,-0.15900878272259,5.70060529689205,-1.82222591342407,0.0864029540359219,0.330153616304565,non
TIMM44,TIMM44,0.1720555598313,5.02571576554749,1.82209650700957,0.0864233925200655,0.330153616304565,non
TM9SF3,TM9SF3,-0.22293346859291,7.30067701863415,-1.82184611738847,0.086462951222554,0.330153616304565,non
ISCA2,ISCA2,-0.265315270855118,3.31712067673339,-1.82178489728576,0.0864726257274215,0.330153616304565,non
IRAK4,IRAK4,-0.250214041107386,3.79981945061363,-1.8217487538781,0.0864783378542218,0.330153616304565,non
RNF219,RNF219,-0.281340428754298,4.13775209030086,-1.82144104989615,0.0865269810510085,0.330153616304565,non
AKR1C2,AKR1C2,-0.14110166980117,7.18811676268965,-1.8214049502831,0.0865326894163157,0.330153616304565,non
LSM2,LSM2,0.273126059413542,3.73136916090994,1.82139449301396,0.0865343430670061,0.330153616304565,non
FAM108A1,FAM108A1,-0.394355676538442,3.07227560882593,-1.82113117125738,0.086575992391956,0.330164083782909,non
GRK5,GRK5,0.256290780494203,3.89736350243812,1.82108466056657,0.0865833507741491,0.330164083782909,non
MARCH4,MARCH4,0.318833101102558,2.8616631844995,1.82068977577914,0.0866458470703539,0.330314149368366,non
ZBTB6,ZBTB6,-0.243315337474537,3.42969932390714,-1.82041460361706,0.0866894205868575,0.330392016031033,non
SLC23A3,SLC23A3,0.558390207193268,1.11581287685354,1.81928394991957,0.0868686623152798,0.330872384211094,non
POLR3G,POLR3G,0.223831866475323,4.15142303977841,1.81917013250529,0.0868867237830961,0.330872384211094,non
ZNF415,ZNF415,-0.281878270058838,3.53589337465724,-1.81911685851385,0.0868951788673973,0.330872384211094,non
UNC13B,UNC13B,0.174459457325079,5.66230347416937,1.81903489870791,0.0869081880759049,0.330872384211094,non
PARD3,PARD3,0.140003749796384,6.91927012086486,1.81871265337875,0.0869593536439546,0.330970783689941,non
SPOCK1,SPOCK1,-0.130109790696998,7.58338580830726,-1.81858007926549,0.086980411239471,0.330970783689941,non
PSG6,PSG6,1.11243572036068,-1.23037026430663,1.8183098579893,0.0870233461229674,0.331045900643154,non
MLST8,MLST8,0.232603114331347,4.56964838820121,1.81769615302189,0.087120925742252,0.331328796461274,non
PSMD6-AS2,PSMD6-AS2,-0.359331630559169,1.99836281422598,-1.81736235914082,0.087174039705887,0.331348029141083,non
AK1,AK1,0.169409575875634,5.35509302160439,1.81727229146755,0.0871883763424439,0.331348029141083,non
PPP2R5E,PPP2R5E,-0.210315126529662,5.55731436598412,-1.81716362811528,0.0872056757334899,0.331348029141083,non
NUAK1,NUAK1,0.194198896370415,4.77529870622285,1.81698086107055,0.0872347793763486,0.331348029141083,non
FAHD2CP,FAHD2CP,0.768596460780056,-0.287561214394109,1.81693516080771,0.0872420579774533,0.331348029141083,non
CLPB,CLPB,0.229845587604218,4.5017959794309,1.81585800160801,0.0874137701592822,0.331911875893438,non
TM4SF1,TM4SF1,-0.151439122638496,7.6445474070872,-1.81528153619337,0.0875057878881187,0.332172901735936,non
HK1,HK1,0.125426747923641,9.1367965718482,1.8150686888809,0.0875397849825142,0.332213600386978,non
CHST7,CHST7,-0.453945106558365,1.44679657384898,-1.81484256517461,0.0875759153902812,0.332260363980839,non
PAPPA2,PAPPA2,1.5336411653914,-1.98660928607972,1.81462577280428,0.0876105671474803,0.332260363980839,non
EIF5A2,EIF5A2,0.367681367006829,2.58250169013658,1.81455461061853,0.087621944232038,0.332260363980839,non
CLGN,CLGN,-1.22681627965689,-1.64796210479005,-1.81427967443494,0.0876659119902386,0.332313640791155,non
ZNF600,ZNF600,-0.224965027592516,4.10163887775539,-1.81417560727109,0.0876825594632865,0.332313640791155,non
HNRNPA1L2,HNRNPA1L2,-0.268881906102986,3.17199145805653,-1.81363891323413,0.0877684578153794,0.332481187647425,non
FAM209B,FAM209B,-0.935746725507168,-1.2487968452772,-1.81360832111735,0.0877733563410283,0.332481187647425,non
NABP1,NABP1,0.156382878031863,6.58005304593583,1.81326457081748,0.0878284154862843,0.332601478969418,non
STRIP2,STRIP2,-0.212662230136687,3.93458808424668,-1.81262101340705,0.08793157704004,0.332903819387929,non
ZNF546,ZNF546,-0.762334360125116,-0.377038153137459,-1.81243392682536,0.0879615868144481,0.33290470495729,non
ATAD3A,ATAD3A,0.245028370983115,4.21683489252491,1.81220249467735,0.0879987223453992,0.33290470495729,non
ATP6V1B1,ATP6V1B1,-0.851949025527687,-0.724562228458806,-1.81218342289232,0.0880017832133297,0.33290470495729,non
CTSS,CTSS,0.240706481357573,3.63723123355824,1.81193682458179,0.0880413686944197,0.332953952192484,non
IFRD2,IFRD2,0.17864929497959,5.16148228597614,1.81181172423508,0.0880614565632051,0.332953952192484,non
DHX29,DHX29,-0.217654239736273,6.10562541915475,-1.81116537499206,0.0881653077338353,0.33325832555218,non
SMPDL3B,SMPDL3B,0.410462710120859,1.72644014587373,1.81047402244728,0.0882765089942304,0.333581591601669,non
CCNC,CCNC,-0.19178358864105,5.41139813808931,-1.81034315389775,0.0882975725545509,0.333581591601669,non
NSUN5P1,NSUN5P1,0.307767656007254,2.77415379966057,1.810193180624,0.0883217164958053,0.333584509008899,non
GTF3C5,GTF3C5,0.158603243740004,5.56282940774113,1.80976153108494,0.0883912394331614,0.3337587726004,non
NISCH,NISCH,-0.212260779327362,6.44098744783154,-1.80883921414847,0.0885399522601545,0.334231880087063,non
MBD5,MBD5,-0.185761037216248,4.99268795476902,-1.80841565704651,0.0886083195943374,0.334401519188254,non
CDT1,CDT1,-0.460222819943597,1.40437918884745,-1.80692419717207,0.0888494292923872,0.335165918657745,non
ANXA2P2,ANXA2P2,0.307077442026392,4.20962908273689,1.80672538899129,0.0888816121965486,0.335165918657745,non
PMAIP1,PMAIP1,-0.428337894717619,3.59723774424947,-1.80671683237634,0.0888829975643402,0.335165918657745,non
TRIM46,TRIM46,0.396168614143888,2.17662021710299,1.80658220511995,0.088904797032034,0.335165918657745,non
